Date,Close
6/11/2018 16:00:00,1.64
6/12/2018 16:00:00,1.65
6/13/2018 16:00:00,1.62
6/14/2018 16:00:00,1.62
6/15/2018 16:00:00,1.63
6/18/2018 16:00:00,1.6
6/19/2018 16:00:00,1.58
6/20/2018 16:00:00,1.58
6/21/2018 16:00:00,1.62
6/22/2018 16:00:00,1.65
6/25/2018 16:00:00,1.61
6/26/2018 16:00:00,1.63
6/27/2018 16:00:00,1.59
6/28/2018 16:00:00,1.59
6/29/2018 16:00:00,1.53
7/2/2018 16:00:00,1.54
7/3/2018 13:00:00,1.58
7/5/2018 16:00:00,1.6
7/6/2018 16:00:00,1.58
7/9/2018 16:00:00,1.59
7/10/2018 16:00:00,1.56
7/11/2018 16:00:00,1.5
7/12/2018 16:00:00,1.57
7/13/2018 16:00:00,1.52
7/16/2018 16:00:00,1.5
7/17/2018 16:00:00,1.55
7/18/2018 16:00:00,1.54
7/19/2018 16:00:00,1.55
7/20/2018 16:00:00,1.54
7/23/2018 16:00:00,1.54
7/24/2018 16:00:00,1.51
7/25/2018 16:00:00,1.6
7/26/2018 16:00:00,1.5
7/27/2018 16:00:00,1.4
7/30/2018 16:00:00,1.42
7/31/2018 16:00:00,1.42
8/1/2018 16:00:00,1.4
8/2/2018 16:00:00,1.37
8/3/2018 16:00:00,1.36
8/6/2018 16:00:00,1.37
8/7/2018 16:00:00,1.42
8/8/2018 16:00:00,1.44
8/9/2018 16:00:00,1.5
8/10/2018 16:00:00,1.41
8/13/2018 16:00:00,1.45
8/14/2018 16:00:00,1.46
8/15/2018 16:00:00,1.45
8/16/2018 16:00:00,1.51
8/17/2018 16:00:00,1.53
8/20/2018 16:00:00,1.53
8/21/2018 16:00:00,1.5
8/22/2018 16:00:00,1.47
8/23/2018 16:00:00,1.48
8/24/2018 16:00:00,1.46
8/27/2018 16:00:00,1.42
8/28/2018 16:00:00,1.4
8/29/2018 16:00:00,1.39
8/30/2018 16:00:00,1.38
8/31/2018 16:00:00,1.52
9/4/2018 16:00:00,1.47
9/5/2018 16:00:00,1.46
9/6/2018 16:00:00,1.43
9/7/2018 16:00:00,1.47
9/10/2018 16:00:00,1.53
9/11/2018 16:00:00,1.55
9/12/2018 16:00:00,1.55
9/13/2018 16:00:00,1.54
9/14/2018 16:00:00,1.52
9/17/2018 16:00:00,1.46
9/18/2018 16:00:00,1.43
9/19/2018 16:00:00,1.41
9/20/2018 16:00:00,1.45
9/21/2018 16:00:00,1.39
9/24/2018 16:00:00,1.36
9/25/2018 16:00:00,1.36
9/26/2018 16:00:00,1.38
9/27/2018 16:00:00,1.41
9/28/2018 16:00:00,1.34
10/1/2018 16:00:00,1.31
10/2/2018 16:00:00,1.33
10/3/2018 16:00:00,1.32
10/4/2018 16:00:00,1.29
10/5/2018 16:00:00,1.29
10/8/2018 16:00:00,1.25
10/9/2018 16:00:00,1.23
10/10/2018 16:00:00,1.15
10/11/2018 16:00:00,1.17
10/12/2018 16:00:00,1.17
10/15/2018 16:00:00,1.23
10/16/2018 16:00:00,1.25
10/17/2018 16:00:00,1.35
10/18/2018 16:00:00,1.35
10/19/2018 16:00:00,1.33
10/22/2018 16:00:00,1.32
10/23/2018 16:00:00,1.34
10/24/2018 16:00:00,1.27
10/25/2018 16:00:00,1.3
10/26/2018 16:00:00,1.31
10/29/2018 16:00:00,1.32
10/30/2018 16:00:00,1.33
10/31/2018 16:00:00,1.33
11/1/2018 16:00:00,1.33
11/2/2018 16:00:00,1.33
11/5/2018 16:00:00,1.32
11/6/2018 16:00:00,1.33
11/7/2018 16:00:00,1.33
11/8/2018 16:00:00,1.33
11/9/2018 16:00:00,1.31
11/12/2018 16:00:00,1.36
11/13/2018 16:00:00,1.33
11/14/2018 16:00:00,1.29
11/15/2018 16:00:00,1.27
11/16/2018 16:00:00,1.27
11/19/2018 16:00:00,1.25
11/20/2018 16:00:00,1.25
11/21/2018 16:00:00,1.25
11/23/2018 13:00:00,1.27
11/26/2018 16:00:00,1.27
11/27/2018 16:00:00,1.27
11/28/2018 16:00:00,1.29
11/29/2018 16:00:00,1.31
11/30/2018 16:00:00,1.31
12/3/2018 16:00:00,1.33
12/4/2018 16:00:00,1.29
12/6/2018 16:00:00,1.32
12/7/2018 16:00:00,1.32
12/10/2018 16:00:00,1.23
12/11/2018 16:00:00,1.23
12/12/2018 16:00:00,1.19
12/13/2018 16:00:00,1.16
12/14/2018 16:00:00,1.15
12/17/2018 16:00:00,1.15
12/18/2018 16:00:00,1.16
12/19/2018 16:00:00,1.18
12/20/2018 16:00:00,1.12
12/21/2018 16:00:00,1.04
12/24/2018 13:00:00,1.04
12/26/2018 16:00:00,1.12
12/27/2018 16:00:00,1.14
12/28/2018 16:00:00,1.15
12/31/2018 16:00:00,1.16
1/2/2019 16:00:00,1.15
1/3/2019 16:00:00,1.13
1/4/2019 16:00:00,1.13
1/7/2019 16:00:00,1.22
1/8/2019 16:00:00,1.26
1/9/2019 16:00:00,1.25
1/10/2019 16:00:00,1.32
1/11/2019 16:00:00,1.29
1/14/2019 16:00:00,1.2
1/15/2019 16:00:00,1.21
1/16/2019 16:00:00,1.21
1/17/2019 16:00:00,1.21
1/18/2019 16:00:00,1.23
1/22/2019 16:00:00,1.22
1/23/2019 16:00:00,1.16
1/24/2019 16:00:00,1.25
1/25/2019 16:00:00,1.22
1/28/2019 16:00:00,1.22
1/29/2019 16:00:00,1.23
1/30/2019 16:00:00,1.26
1/31/2019 16:00:00,1.36
2/1/2019 16:00:00,1.33
2/4/2019 16:00:00,1.38
2/5/2019 16:00:00,1.38
2/6/2019 16:00:00,1.36
2/7/2019 16:00:00,1.3
2/8/2019 16:00:00,1.27
2/11/2019 16:00:00,1.21
2/12/2019 16:00:00,1.18
2/13/2019 16:00:00,1.17
2/14/2019 16:00:00,1.14
2/15/2019 16:00:00,1.17
2/19/2019 16:00:00,1.21
2/20/2019 16:00:00,1.19
2/21/2019 16:00:00,1.17
2/22/2019 16:00:00,1.19
2/25/2019 16:00:00,1.21
2/26/2019 16:00:00,1.22
2/27/2019 16:00:00,1.24
2/28/2019 16:00:00,1.19
3/1/2019 16:00:00,1.2
3/4/2019 16:00:00,1.17
3/5/2019 16:00:00,1.18
3/6/2019 16:00:00,1.14
3/7/2019 16:00:00,1.15
3/8/2019 16:00:00,1.17
3/11/2019 16:00:00,1.21
3/12/2019 16:00:00,1.24
3/13/2019 16:00:00,1.29
3/14/2019 16:00:00,1.26
3/15/2019 16:00:00,1.62
3/18/2019 16:00:00,1.66
3/19/2019 16:00:00,1.66
3/20/2019 16:00:00,1.61
3/21/2019 16:00:00,1.59
3/22/2019 16:00:00,1.53
3/25/2019 16:00:00,1.54
3/26/2019 16:00:00,1.5
3/27/2019 16:00:00,1.46
3/28/2019 16:00:00,1.43
3/29/2019 16:00:00,1.42
4/1/2019 16:00:00,1.46
4/2/2019 16:00:00,1.46
4/3/2019 16:00:00,1.38
4/4/2019 16:00:00,1.41
4/5/2019 16:00:00,1.39
4/8/2019 16:00:00,1.38
4/9/2019 16:00:00,1.43
4/10/2019 16:00:00,1.47
4/11/2019 16:00:00,1.38
4/12/2019 16:00:00,1.38
4/15/2019 16:00:00,1.31
4/16/2019 16:00:00,1.3
4/17/2019 16:00:00,1.26
4/18/2019 16:00:00,1.26
4/22/2019 16:00:00,1.24
4/23/2019 16:00:00,1.31
4/24/2019 16:00:00,1.29
4/25/2019 16:00:00,1.26
4/26/2019 16:00:00,1.27
4/29/2019 16:00:00,1.34
4/30/2019 16:00:00,1.38
